trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.005, 'e': 0.15645294267495474}",20,0,29.36565755065024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.005, 'e': 0.1556726303679973}",30,6,-1.5270134044701567,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
372,False,"{'a': 0.005, 'e': 0.15489620988490704}",35,22,12.590462086135666,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.005, 'e': 0.1541236618151314}",20,7,12.898882922718215,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.005, 'e': 0.15335496684492847}",35,22,10.1640004406722,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.005, 'e': 0.15259010575688386}",25,9,-1.9212392478230926,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
376,False,"{'a': 0.005, 'e': 0.1518290594294306}",20,3,19.46575952080173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.005, 'e': 0.15107180883637084}",20,10,19.078622197287686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.005, 'e': 0.15031833504640033}",35,22,25.744099175500267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.005, 'e': 0.14956861922263504}",35,13,20.108594643895458,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.005, 'e': 0.14882264262214037}",20,7,20.583170312021913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.005, 'e': 0.14808038659546244}",20,15,10.684739470576837,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.005, 'e': 0.14734183258616193}",25,14,20.380149270312337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.005, 'e': 0.14660696213035015}",20,8,6.841002218508882,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.005, 'e': 0.14587575685622736}",20,8,15.944050952746021,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.005, 'e': 0.14514819848362373}",30,16,-2.240936984170837,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
386,False,"{'a': 0.005, 'e': 0.14442426882354198}",25,10,-8.013197859587745,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
387,False,"{'a': 0.005, 'e': 0.14370394977770293}",25,9,27.495597129296918,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.005, 'e': 0.14298722333809288}",20,2,-32.38844820772593,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
389,False,"{'a': 0.005, 'e': 0.1422740715865136}",30,20,20.136292314254938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.005, 'e': 0.14156447669413402}",20,7,9.530555463883346,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.005, 'e': 0.140858420921045}",20,16,9.23280530929932,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.005, 'e': 0.14015588661581535}",25,3,-10.845439240389949,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
393,False,"{'a': 0.005, 'e': 0.13945685621505094}",20,1,26.304957606009328,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.005, 'e': 0.13876131224295524}",30,16,24.75241864191499,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.005, 'e': 0.13806923731089282}",25,19,0.2765704726442837,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.005, 'e': 0.13738061411695424}",20,10,17.127770782952048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.005, 'e': 0.13669542544552385}",20,14,10.552169816102861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.005, 'e': 0.13601365416684916}",20,3,15.051431721905137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.005, 'e': 0.1353352832366127}",35,25,-0.27606357405778326,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.005, 'e': 0.13466029569550586}",30,12,20.909247803571198,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.005, 'e': 0.13398867466880493}",25,0,-23.84320835675819,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
402,False,"{'a': 0.005, 'e': 0.13332040336594936}",20,5,-24.827526708145395,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
403,False,"{'a': 0.005, 'e': 0.13265546508012172}",35,26,3.492775272784659,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.005, 'e': 0.13199384318783022}",30,13,1.6034249976747976,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.005, 'e': 0.13133552114849303}",20,8,-19.283428771907726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
406,False,"{'a': 0.005, 'e': 0.13068048250402503}",20,11,11.314977830919595,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.005, 'e': 0.1300287108784259}",20,0,13.87139690734208,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
408,False,"{'a': 0.005, 'e': 0.12938018997737108}",20,10,16.909171280135336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.005, 'e': 0.12873490358780423}",20,0,14.108827088102466,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
410,False,"{'a': 0.005, 'e': 0.12809283557753198}",20,11,16.493111269821895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.005, 'e': 0.12745396989482075}",20,4,3.9953638915827274,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
412,False,"{'a': 0.005, 'e': 0.1268182905679951}",25,12,15.034027918881025,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.005, 'e': 0.12618578170503877}",20,0,9.73970529748428,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
414,False,"{'a': 0.005, 'e': 0.1255564274931972}",25,14,20.20291614067885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.005, 'e': 0.12493021219858241}",20,9,-19.507861788538527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
416,False,"{'a': 0.005, 'e': 0.12430712016577938}",35,15,-35.05360034708282,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
417,False,"{'a': 0.005, 'e': 0.12368713581745483}",25,9,13.385979513801281,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.005, 'e': 0.12307024365396771}",25,18,12.45294876091554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.005, 'e': 0.1224564282529819}",20,4,-15.329077012009906,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
420,False,"{'a': 0.005, 'e': 0.12184567426908036}",25,5,25.806110842857592,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.005, 'e': 0.12123796643338168}",20,2,35.88879287296177,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.005, 'e': 0.12063328955315826}",20,0,-13.915729794309254,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
423,False,"{'a': 0.005, 'e': 0.12003162851145673}",30,12,-18.17447403266983,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
424,False,"{'a': 0.005, 'e': 0.11943296826671962}",20,0,-52.67986192825547,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
425,False,"{'a': 0.005, 'e': 0.11883729385240965}",20,8,2.123875155928142,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.005, 'e': 0.1182445903766354}",30,8,-24.877332992989782,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
427,False,"{'a': 0.005, 'e': 0.11765484302177918}",25,14,20.49685952071773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.005, 'e': 0.11706803704412637}",20,9,8.689525116048284,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.005, 'e': 0.11648415777349697}",30,23,13.28903212935063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.005, 'e': 0.11590319061287874}",20,15,-32.05763911169286,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
431,False,"{'a': 0.005, 'e': 0.11532512103806251}",30,12,2.9486456614286913,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
432,False,"{'a': 0.005, 'e': 0.11474993459727875}",25,19,12.640530982997772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.005, 'e': 0.1141776169108365}",25,9,1.4672025584233876,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
434,False,"{'a': 0.005, 'e': 0.11360815367076371}",20,12,-7.423002196042168,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
435,False,"{'a': 0.005, 'e': 0.11304153064044985}",20,0,7.407883073223573,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
436,False,"{'a': 0.005, 'e': 0.11247773365428958}",25,13,12.145261184029925,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.005, 'e': 0.11191674861732888}",20,5,-4.819773779923094,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
438,False,"{'a': 0.005, 'e': 0.11135856150491262}",20,9,20.062570066786687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.005, 'e': 0.11080315836233387}",20,3,22.25562268605584,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.005, 'e': 0.11025052530448522}",20,0,20.458169690219567,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
441,False,"{'a': 0.005, 'e': 0.10970064851551141}",20,9,-5.418393971088371,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
442,False,"{'a': 0.005, 'e': 0.10915351424846406}",20,9,17.430519059799447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.005, 'e': 0.10860910882495796}",20,12,10.275989910336074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.005, 'e': 0.10806741863482926}",20,6,22.762183978032645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.005, 'e': 0.10752843013579495}",25,19,11.579686033853672,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.005, 'e': 0.10699212985311449}",25,11,24.983734725647494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.005, 'e': 0.1064585043792528}",25,12,27.63208908294871,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.005, 'e': 0.10592754037354536}",30,23,12.422420523599662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.005, 'e': 0.10539922456186433}",25,17,16.231465367159473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.005, 'e': 0.1048735437362869}",25,14,17.59985098029508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.005, 'e': 0.104350484754765}",25,17,7.2463329219711925,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.005, 'e': 0.10383003454079692}",20,1,-17.250679479001757,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
453,False,"{'a': 0.005, 'e': 0.1033121800831002}",25,13,-6.380468487589763,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
454,False,"{'a': 0.005, 'e': 0.1027969084352864}",20,8,12.526997566050488,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.005, 'e': 0.10228420671553744}",20,11,13.940710432118442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.005, 'e': 0.10177406210628372}",30,6,29.701363772773195,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.005, 'e': 0.1012664618538834}",20,10,-2.7038699428176525,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
458,False,"{'a': 0.005, 'e': 0.10076139326830373}",25,12,-21.447762931281467,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
459,False,"{'a': 0.005, 'e': 0.1002588437228037}",25,7,33.78453841741061,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.005, 'e': 0.09975880065361863}",20,13,14.313307443742023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.005, 'e': 0.09926125155964566}",30,16,25.923462730454727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.005, 'e': 0.09876618400213154}",20,14,-31.052457707947884,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
463,False,"{'a': 0.005, 'e': 0.09827358560436154}",25,15,19.30458974860452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.005, 'e': 0.09778344405135005}",30,12,17.203494625951677,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
465,False,"{'a': 0.005, 'e': 0.09729574708953276}",20,7,24.226628586823992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.005, 'e': 0.09681048252646021}",30,10,33.02197647767412,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.005, 'e': 0.09632763823049303}",20,16,4.774415699482569,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.005, 'e': 0.09584720213049865}",20,0,-16.10827029688472,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
469,False,"{'a': 0.005, 'e': 0.09536916221554961}",30,7,18.50603108064742,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
470,False,"{'a': 0.005, 'e': 0.09489350653462311}",20,12,8.36286484069361,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.005, 'e': 0.09442022319630235}",20,5,5.171952371248834,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.005, 'e': 0.09394930036847918}",25,8,-10.034195834098961,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
473,False,"{'a': 0.005, 'e': 0.09348072627805847}",20,8,22.64545745580023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.005, 'e': 0.09301448921066349}",30,13,14.560744622529317,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.005, 'e': 0.09255057751034329}",20,12,14.087941410386877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.005, 'e': 0.09208897957928115}",25,11,12.982846485233475,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.005, 'e': 0.09162968387750484}",25,15,18.329155954144127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.005, 'e': 0.09117267892259785}",20,9,-23.712143051758616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
479,False,"{'a': 0.005, 'e': 0.09071795328941251}",20,14,8.061198190817288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.005, 'e': 0.09026549560978427}",20,8,23.620651453308323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.005, 'e': 0.08981529457224763}",30,21,3.5726273601306855,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.005, 'e': 0.08936733892175319}",20,10,10.471661598346046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.005, 'e': 0.08892161745938634}",20,16,8.615047502440957,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.005, 'e': 0.08847811904208727}",25,11,20.6935686353352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.005, 'e': 0.08803683258237255}",25,9,14.304022733566736,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.005, 'e': 0.08759774704805763}",30,14,13.853026323615268,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.005, 'e': 0.0871608514619813}",25,13,16.423039743010413,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.005, 'e': 0.08672613490173114}",25,9,-20.47876522416037,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
489,False,"{'a': 0.005, 'e': 0.0862935864993705}",20,5,7.47140683025915,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
490,False,"{'a': 0.005, 'e': 0.08586319544116683}",35,23,19.863970731979748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.005, 'e': 0.08543495096732123}",20,8,22.180952235479587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.005, 'e': 0.08500884237169956}",20,1,29.639106949083516,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.005, 'e': 0.08458485900156469}",30,16,24.3137609605975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.005, 'e': 0.08416299025731036}",20,0,9.57565836262185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
495,False,"{'a': 0.005, 'e': 0.08374322559219596}",30,13,16.948734946221023,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.005, 'e': 0.083325554512083}",25,18,13.584062373165432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.005, 'e': 0.08290996657517266}",20,2,27.63799452434869,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.005, 'e': 0.08249645139174498}",25,17,10.060785472907986,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.005, 'e': 0.0820849986238988}",30,7,39.75991571051469,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.005, 'e': 0.08167559798529346}",20,13,14.285758058922987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.005, 'e': 0.08126823924089167}",35,15,38.207273382200256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.005, 'e': 0.08086291220670366}",20,8,2.648480426253227,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
503,False,"{'a': 0.005, 'e': 0.08045960674953244}",20,9,11.8904604516074,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.005, 'e': 0.08005831278672054}",20,0,31.219652576080282,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.005, 'e': 0.07965902028589801}",20,6,26.944093256175968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.005, 'e': 0.07926171926473155}",20,16,8.831152072159004,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.005, 'e': 0.07886639979067495}",20,14,10.132514894893879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.005, 'e': 0.07847305198072073}",30,16,22.962993800041506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.005, 'e': 0.07808166600115313}",30,16,21.807685813392563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.005, 'e': 0.07769223206730236}",20,2,16.670502865059433,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.005, 'e': 0.07730474044329974}",20,5,22.90323167787712,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.005, 'e': 0.0769191814418345}",30,13,31.366864867578848,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.005, 'e': 0.07653554542391151}",20,3,29.530627734046178,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.005, 'e': 0.07615382279861033}",25,16,13.027211655921583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.005, 'e': 0.07577400402284548}",20,6,11.736895927546865,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.005, 'e': 0.07539607960112776}",25,9,30.088513519073775,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.005, 'e': 0.07502004008532698}",25,7,20.631515418155352,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.005, 'e': 0.07464587607443557}",30,19,17.97212989603432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.005, 'e': 0.07427357821433388}",25,19,11.59512289998176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.005, 'e': 0.07390313719755595}",20,9,18.674455021906706,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.005, 'e': 0.0735345437630571}",25,11,9.6477608986562,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.005, 'e': 0.07316778869598221}",25,9,10.189606457594731,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.005, 'e': 0.07280286282743559}",25,16,16.522824864934524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.005, 'e': 0.07243975703425146}",30,16,16.372555616678955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.005, 'e': 0.0720784622387661}",20,11,17.34231469619638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.005, 'e': 0.07171896940859077}",25,7,-13.544821337688088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
527,False,"{'a': 0.005, 'e': 0.07136126955638605}",25,16,20.205909881416744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.005, 'e': 0.07100535373963698}",20,12,15.11139840816722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.005, 'e': 0.0706512130604296}",20,4,27.141111272204043,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.005, 'e': 0.07029883866522844}",20,14,11.808392862115696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.005, 'e': 0.06994822174465536}",30,10,-9.270421368632476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
532,False,"{'a': 0.005, 'e': 0.06959935353326901}",20,1,15.71097314816183,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.005, 'e': 0.069252225309346}",25,0,32.424142537458465,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.005, 'e': 0.06890682839466256}",20,16,6.649477351055783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.005, 'e': 0.06856315415427791}",25,14,-3.667940822922023,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
536,False,"{'a': 0.005, 'e': 0.06822119399631812}",30,19,21.747036302292415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.005, 'e': 0.06788093937176144}",25,11,29.692262128137532,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.005, 'e': 0.06754238177422452}",20,11,17.02689932585609,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.005, 'e': 0.06720551273974976}",20,11,9.129064345675742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.005, 'e': 0.0668703238465938}",20,0,25.676842954338557,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.005, 'e': 0.06653680671501686}",20,6,9.399898669308993,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.005, 'e': 0.06620495300707324}",20,14,11.95171397872638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.005, 'e': 0.06587475442640295}",25,5,-9.984586266711458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
544,False,"{'a': 0.005, 'e': 0.06554620271802433}",20,11,17.647088385013642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.005, 'e': 0.06521928966812753}",25,9,15.999734679488462,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.005, 'e': 0.06489400710386926}",30,21,14.939147313740563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.005, 'e': 0.06457034689316847}",20,12,14.719960656154303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.005, 'e': 0.06424830094450308}",20,9,18.546359359953136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.005, 'e': 0.06392786120670757}",25,15,4.547743059073339,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.005, 'e': 0.0636090196687718}",20,8,7.1391450107149526,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.005, 'e': 0.0632917683596407}",30,6,37.00032436586693,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.005, 'e': 0.06297609934801507}",25,13,9.516866450335797,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
553,False,"{'a': 0.005, 'e': 0.06266200474215315}",20,13,13.768772927884129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.005, 'e': 0.06234947668967343}",20,14,10.747545868387082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
